Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
aaron80@horn.com,New Andres,Blue,35.13938336347922,13.185929496895572,35.17886688588266,3.1049996280610417,1553.4447535967086
amberford@mcdaniel.net,East Elizabeth,Red,30.845666347682943,10.5910656398844,36.94045520474916,6.242866296252233,1606.1967665203954
todd91@salinas.org,West Morgan,Pink,34.32676609769477,14.699889130481946,42.21915201143049,4.582403871640429,1682.4509780718286
scott05@hotmail.com,South Amyberg,Orange,33.0375554467759,14.316257231635298,37.97040005846224,3.1574593371017725,1597.4295866621526
davidsmith@maynard.com,Josephstad,Yellow,33.54558677257196,13.043040512861094,42.21849632397307,5.412596290857488,1731.3312863115636
laurie30@kennedy.com,Lake Logan,Red,34.91666542937028,9.717141056150432,37.06000046686884,5.631877872196183,1637.589304063007
hgarcia@kelly-johnson.com,Huynhview,Pink,30.434886613989423,12.39359139546228,35.44932437023118,7.059921576997941,1635.9686810066794
ochoahailey@gmail.com,Loganview,Yellow,34.621189946297186,11.891724593042822,39.60877656773104,5.342045089994997,1680.1367115628382
richard84@conrad.com,Nelsonfurt,Green,31.86219029382115,14.160785728494579,40.15963839531734,5.4884759985497755,1663.2354719500245
caitlin61@norton-brown.com,South Sharon,Yellow,35.19174690995365,10.69502317432058,35.75870546857098,5.767396164494995,1702.3429883003419
travisjames@hotmail.com,Hahnchester,Blue,33.66911526907576,14.810122962304892,37.91122006793046,-0.5667091021445394,1387.1455100928438
smithholly@gmail.com,Mosleyton,Blue,32.58094323696589,14.434774136306874,36.841065290975,5.077455888732239,1621.7273929188195
chad76@wells.com,Lake Thomasburgh,Green,31.81994806181836,9.75119814499196,33.548201790488214,6.011629479708553,1618.133927366994
daniel41@gonzalez-king.com,West Brandyton,Red,34.64658998871066,12.060793839094979,33.692521055522235,4.845679763442619,1585.2697604597147
blopez@jones-patton.com,Cheryltown,Pink,35.52190337096185,12.397329060242248,36.48678260615581,3.737959815977586,1662.098958274871
slittle@hotmail.com,East Seth,Yellow,31.93429691827963,14.511895718719469,39.87501976684191,3.444459428104445,1586.2093495411343
rachel93@willis-trevino.com,Kimberlymouth,Blue,30.733986868437206,11.126358653739166,39.1257880063738,4.4352324078045315,1545.048074463653
deleonterri@hotmail.com,Thomasfurt,Red,34.388422085890454,12.915208338535392,34.70928015246933,4.299963839135482,1574.8622892537444
gortiz@cook.net,Brandonmouth,Green,30.1029381159326,14.698117037368721,34.193818404598254,4.810636576434762,1594.7492071372303
deborah85@webb-robinson.com,Rogersmouth,Orange,30.388975124834058,13.00253862585732,34.815769955913005,4.504629014452934,1560.3643002083113
jdavis@hotmail.com,Port Bryan,Blue,30.874599448944203,8.785358109768435,34.605892044229385,5.447743652353326,1496.3376638536658
jennifer11@zuniga-golden.org,Melissamouth,Green,32.1690990339225,11.510958556532493,34.795598714031975,2.5357314139607685,1470.0911875193653
wattsaaron@nelson.com,Johnsonmouth,Yellow,30.32733622156911,14.308464807813774,31.935981841684946,5.700881711244676,1556.6669068650347
tuckerlisa@christian-hartman.biz,Stephaniemouth,Pink,29.122400181236845,14.058750937331334,30.89323872029624,6.402126133387274,1568.4209202337197
robertsjill@gmail.com,Kyletown,Blue,30.729111611325752,8.001218660310489,30.600409468810195,1.9854580121595458,1340.5701966629401
pbennett@martin.com,Port Briannatown,Blue,34.284948893145234,12.901475581220312,33.123706454691366,3.8437675712237676,1582.4723614640507
damon05@quinn.net,Aaronview,Yellow,30.456911855746466,14.392009121364032,39.91606677071611,5.767455612585678,1683.4432320447684
derrickpeters@hotmail.com,Michelleberg,Orange,32.31946064409166,13.577848976319437,46.01397670915945,5.131234731944074,1738.0232595241064
jacobyates@yang.com,New Willie,Red,36.89339692473112,13.807149993490842,42.049979143385826,2.77444440133955,1721.7095873636586
dixonerica@collins-farley.com,Richardfurt,Pink,32.90165173994582,16.62463284098968,37.62205741469529,5.390619730678374,1659.882106778708
charlesmorris@gmail.com,Port Janetport,Blue,33.685061979459185,12.413093720835606,35.06047443138701,1.6888671724012445,1515.4305636921372
andrewsalison@davis.org,Port Mark,Pink,31.107919963496894,13.109553090213291,35.92189505662655,5.253502895945,1538.651743483216
bryan@gmail.com,Jeremiahburgh,Blue,37.32694970740028,10.621008976890803,37.35118842128258,6.520472651198029,1814.4979873780042
qsheppard@gmail.com,Hensonside,Pink,31.917411021723144,11.230657754079326,42.167674766241696,4.45943418730576,1576.5943815667813
perezjennifer@gmail.com,Melissashire,Green,32.54379063109697,11.836051524280865,34.520958106948044,5.707690103002948,1668.117103535644
cainkevin@hotmail.com,Port Elizabethhaven,Blue,35.63411735593473,14.199451313689565,37.007384889576635,4.999738885740451,1738.4774021637675
amber45@haley.com,East Danielland,Pink,32.63653151029276,11.004782440893848,37.243399376773816,3.3744999258945096,1522.2711070343212
frankcarter@gmail.com,Suzannemouth,Red,33.09577756535043,14.9692461792034,36.77941927885332,3.6511489174737926,1584.7565140544727
adam74@hotmail.com,Tiffanyshire,Green,32.43662335842174,10.313667536508314,31.978122793023452,4.034068176285462,1521.0090427792068
nancykaiser@yahoo.com,Saunderstown,Green,32.45033524388555,13.77920980584345,36.31059590925025,4.129273953594845,1574.0315177457323
colleenblair@stark.com,West Ashley,Red,33.74100402165618,13.604133117819833,33.61907408386803,6.248304386455377,1749.1830832566898
brettsmith@yahoo.com,South Danielview,Pink,34.105886378396214,13.014956174643277,42.71992790985943,6.734108222754163,1773.1228227544602
gabrielrobinson@hotmail.com,Lake Anthony,Yellow,31.713503137574865,14.46927731809399,38.42745386676133,5.80006366124748,1675.397011794289
stevencampbell@gmail.com,Port Christinefort,Red,31.46783908770614,11.014917262991583,39.79112115233387,6.716355109342768,1707.9068171502072
jamie49@yahoo.com,Port Lisa,Pink,31.781727822284875,11.567746594278798,34.787692047810964,4.91634524595807,1524.9279958373036
leslie11@clark.info,Lesliehaven,Red,30.197491971600464,10.573293583652394,35.87702450338592,0.49366653807117267,1314.234411508614
dhill@yahoo.com,Kristenborough,Red,29.819139482961404,12.518024008599147,42.1050700684965,4.505495218002027,1574.8701383667471
natashacox@gmail.com,Susanmouth,Blue,33.594334294449816,12.260115826206645,39.56017777831452,3.3379888895262093,1576.9873597781377
edward18@gmail.com,West Hayley,Pink,34.87719160635022,14.212910117004027,38.05390191487378,5.506992600533507,1660.5526908595866
jnielsen@jensen.com,East Michellefurt,Yellow,34.74209058629044,13.273623381158666,40.359162973804075,4.287218582273476,1679.161264403342
jacob14@yahoo.com,East Joshua,Blue,28.23601745372668,13.878834648771953,41.902954354554346,4.969922052757319,1512.0301486015012
taylorbrian@hotmail.com,Crossborough,Red,32.509869825913476,12.105741803628261,40.79382379126437,4.576326933762618,1655.9022719118193
xortiz@gmail.com,Pamelatown,Orange,30.79581608881488,13.311348949823333,39.623789294932784,3.67411052885699,1468.0695515818875
buckleykimberly@yahoo.com,Port Judith,Red,33.28747487564171,16.125470834975822,39.864538029335755,3.240781034088946,1655.1943652711232
cookjudy@gmail.com,Russellshire,Red,32.16435296238124,9.808915832260302,36.17633998557288,3.768198820667371,1473.138957041601
ccook@marks.com,Josephton,Pink,34.18382381248918,8.82181145478146,37.48919173728243,5.157823300448851,1589.1787873508881
jessicahatfield@yahoo.com,East Bryanton,Pink,32.961693819197315,13.773826044864414,38.70166458771633,6.562525916246044,1709.5224508800957
wongrebecca@thompson.com,North David,Blue,29.20799621016422,10.80291453287105,37.795568931283505,5.15713952588513,1498.03282811001
amandamiller@hotmail.com,Lake Christinetown,Yellow,31.06582825440092,9.736537437240042,38.257586265371565,8.323579001173984,1740.3575183477571
racheledwards@crawford.org,West Ericaview,Blue,33.01157022965331,13.567815579692867,36.64707858437168,5.454062909469735,1638.0319385515477
carterlarry@yahoo.com,Murrayburgh,Green,33.18022085846217,10.491247699709744,30.17352302377552,4.82792548278149,1543.6817090510795
hawkinsdavid@yahoo.com,South Aaron,Red,30.188646384591998,15.578112170200413,38.69147575010501,6.208529639320302,1641.4636597837814
esims@foster.com,Cindystad,Orange,29.927080592907757,12.812939227952189,37.27017775592792,2.3585074950334644,1439.9579773943906
aford@wilson.com,Amyland,Red,33.11249067514636,12.094788334611268,37.31749468397644,3.5347945007028425,1597.155868442537
cody89@stone.com,Lake Brandonstad,Red,30.192665387898945,10.856839165101645,42.502648222552224,5.4213956210587835,1566.398862829067
margaretgill@aguilar-stark.org,Kellyton,Blue,29.662741146998428,12.93037674766218,37.891698021414484,3.4141667123682344,1463.9002372435903
teresa73@gmail.com,Walkerchester,Orange,32.10971897473732,9.31815732265984,34.98769279022206,6.649638000524654,1618.176224648685
jeremy66@campbell-lewis.com,South Carmen,Orange,32.023107817322696,7.563419945624514,38.719804664572244,3.7628447457891454,1442.1358149751532
riverakevin@hotmail.com,Morenoport,Orange,31.243199045321397,9.39169189624078,37.213902810227204,5.727863805962913,1551.7213078727477
rho@martinez.biz,Port Michele,Blue,31.592526086550073,14.774380313057318,39.790111730043705,4.66094913502799,1578.9621901609428
jenniferdennis@yahoo.com,New Amandaborough,Red,33.02767144644479,10.651721710849879,35.50819188979283,7.420856886460506,1713.2530275842362
charles31@andrade.com,Port Harry,Blue,31.55967419264036,9.630995467724711,34.962573612537135,5.608135443510315,1586.3194989360973
timothyburnett@martinez.info,South Danielleton,Pink,33.141394043329676,12.32239719465783,35.65005288345716,5.384966498959098,1579.6183071039472
jackson77@yahoo.com,West Raybury,Pink,32.23906292776533,16.949375257980734,32.67711812904268,3.9655982377449046,1562.664835637438
georgejohn@yahoo.com,Rogersburgh,Blue,33.33530031077331,14.68378921732152,35.905844354551554,3.647442280772835,1579.8328529149167
marie46@gmail.com,Colemantown,Orange,34.75641113087329,10.899110506170683,40.97415699058417,4.60604328195727,1672.6758058747073
briggskristin@kennedy.com,Christinashire,Red,34.67849569078119,10.863071789706655,35.183023773544654,5.340039007459356,1656.9025778126863
iandrews@gmail.com,Danielberg,Blue,35.57642094213217,10.908089775771579,33.6077657952222,5.009282306296551,1667.7749082188104
david09@gmail.com,North Jennifer,Blue,34.67629379379432,10.67947073942375,35.67992498704362,2.323197295476907,1505.2005130075736
tiffany01@gmail.com,Shanefurt,Blue,33.47711506308361,13.587586596210407,37.55075430356532,3.995520784017507,1570.663439475671
ewalker@gmail.com,South Darrenfurt,Green,32.13313672471971,11.828103029214306,35.13493798523129,4.987415379670961,1572.985024235368
brittanyolson@gmail.com,Lindaborough,Pink,32.22447815436755,10.27372024530507,37.17919554136551,3.0575944055561908,1497.757548924531
jonesdavid@hendrix-becker.com,West Shannon,Orange,31.24444538712838,9.8274657549657,37.62839182858746,5.110537214096612,1534.9854617172693
cmartin@hotmail.com,Mckenzieside,Yellow,33.009058582103115,17.102067218426704,37.004317148101386,3.8405158170751323,1635.4619540796666
amandaschneider@yahoo.com,Turnerville,Orange,34.39477495742387,13.977492442753922,36.77658979953657,5.387258728500155,1682.9124900288546
krystal10@yahoo.com,Lauraland,Yellow,31.548664794233957,10.787819721178634,41.409188401249374,4.168209741070728,1558.1642374981227
jonathan35@yahoo.com,Aguilarside,Green,32.925564282672454,14.924718934925242,37.44160652164221,4.572396868320036,1612.5999565289903
xwhite@johnson-jones.com,Wellsstad,Blue,31.645275542556462,10.1952216517318,35.02275655367191,4.7629003648292025,1548.9526031416215
williamsjeremy@roberts-ross.com,East Ianville,Green,33.41870866037523,12.22577901310008,38.886540262610396,5.292101539439748,1646.2751501197763
jason48@marsh-hernandez.com,Petersentown,Green,31.9012332321001,12.006871624696945,36.84997253718796,5.779968772840061,1614.9696012175668
markwilson@higgins-davis.com,Tinabury,Red,31.520978857411894,12.86465233363351,37.178612556612045,2.722593690880964,1457.3097719824195
dorseyaustin@yahoo.com,Lake Mark,Pink,31.64006661013595,10.615795589023616,39.533560742536196,4.472707760989583,1582.1318082359558
matthew20@cameron.biz,West Carlachester,Yellow,34.006657547691134,12.75698249763941,40.353658013716945,4.710261772686098,1682.0172483448262
marcus13@yahoo.com,North Davidshire,Blue,32.80650118933929,9.003240711580315,34.15200742282749,9.179691365758503,1761.8781924425527
tharris@owen.com,Brandonshire,Yellow,32.14315653999993,11.746536171962479,41.32997313388012,5.852047702726806,1676.4488963384729
espinozaelizabeth@gmail.com,South Josephmouth,Orange,33.52280900509442,15.170461539299382,36.83804592965921,4.683044839838375,1653.0865108905512
kathypearson@yahoo.com,Ianland,Yellow,32.1709675650647,14.55070496923225,36.855364555939445,2.653044452446275,1472.7234790753844
mcintoshrachael@rogers.com,Chenburgh,Orange,35.25303578737141,11.107971813420656,34.475127371051414,4.226043808915424,1590.4107289978201
dhall@hotmail.com,Williamshaven,Pink,31.052267692613487,9.448128234371072,38.86675740069228,7.96678706548561,1721.0122196599898
ericvelazquez@peters-williams.com,Jasonport,Orange,32.62605697436544,8.13371021897436,33.44569126485897,2.2566291568671906,1370.1773386799875
john04@hotmail.com,Lake Jessica,Yellow,30.190469556666,13.73494171244605,38.34599448716409,4.186510989097524,1528.1520762712137
rogersvictoria@lara.com,Port Julieberg,Yellow,32.30625121621981,13.05677906536327,41.12832050688918,6.480928890432965,1733.7917743819123
matthewhoffman@baldwin-robertson.com,Scotthaven,Orange,29.64072900458674,13.271346375943185,36.21338773839137,7.829341463261424,1634.1450583149503
xadams@sanchez.org,Morrishaven,Green,34.492633045118254,15.881205607119476,39.7045669755762,4.2107723778623996,1712.7200700379121
santiagobradley@gonzales.net,Brianshire,Pink,34.533007534011155,12.805788489470352,37.204858241337455,5.434467833149725,1724.241607249092
kristie36@gmail.com,Isabellamouth,Red,34.56834034744895,12.956164252129893,33.51957215140979,5.97697841548262,1682.8918882321248
sgilmore@scott-james.info,Wolfchester,Blue,33.057744960348934,9.70524081657253,37.29934500760385,5.547095944311799,1615.7158817776285
ethancasey@gmail.com,Westburgh,Yellow,31.240259190579817,15.747874138332705,36.53669819158958,4.9704327381864895,1584.492542259167
aday@gmail.com,Roachchester,Blue,31.3993187359281,12.172084362474273,39.24114184983711,6.597671361173958,1693.6270994431852
jsmith@ferguson.com,New Courtneyfurt,Red,36.060344110441044,10.866247824575654,36.091648158780295,6.312464031929702,1724.1151763800292
martinrice@hill.net,Port Ashley,Blue,35.871354207599595,12.915713286734936,38.247267956474666,5.248936347047936,1711.7417794269456
pacevictoria@gmail.com,Port Makayla,Red,33.24511031390154,16.50062322468073,34.36077830068133,7.117847487021494,1772.3245909055572
seanmartinez@hotmail.com,New Sarahmouth,Orange,31.968731931839347,16.7703983795398,38.07366049471255,4.784589982773748,1619.5576254131952
melissalambert@mullen-bruce.com,East Albert,Green,35.737246845397024,10.559200848784663,37.05942563678255,4.8498089049412645,1619.106920083983
richardwalker@gmail.com,Lake Christopher,Yellow,31.61099367723038,14.850743216041213,36.681227706361305,4.197063319863194,1588.0814941265426
eric54@hotmail.com,Matthewhaven,Red,33.45769841619182,13.171462909874377,37.077715050564834,0.9604395333913542,1447.0530445748172
joshua42@ramos-williams.com,Biancafort,Blue,35.703914610796915,14.47518436849358,36.26905238202424,4.889546328958911,1646.371414179623
weberchloe@gmail.com,New Davidberg,Yellow,31.327323000670745,13.053432617839803,37.35397663366122,4.800040477307351,1517.8968492752206
matthew19@carrillo-potts.net,West Sabrinaside,Green,34.658447171274226,13.729769776162575,36.50746147080404,2.7583253897667452,1537.084953169612
cmccoy@lang-martinez.com,Kristyside,Orange,34.04112159168774,15.142610497157534,34.566648072391075,3.500274238413162,1639.2941134758078
jonesdana@hotmail.com,New Robert,Yellow,32.92096691553688,9.001660518140998,33.75944571789859,6.041607541407751,1559.8692934029662
finleylisa@yahoo.com,Amberbury,Red,31.013132801733768,13.220747950634571,35.76422168247573,2.5182725351038053,1454.5200642662523
jennifer30@yahoo.com,West Ashley,Green,31.551120479793447,10.160975605437244,36.20719578175715,4.478231556984985,1519.515062555472
